City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,dubbo,-32.25,148.6167,55.53,100,100,5.75,AU,1690726122
366,lianhe,47.1333,129.2667,67.51,91,5,3.18,CN,1690726122
367,kuvshinovo,57.0295,34.1725,72.9,40,22,5.95,RU,1690726123
368,coahuayana de hidalgo,18.7,-103.6583,83.17,71,54,2.98,MX,1690726123
369,sao jose da coroa grande,-8.8978,-35.1478,80.51,69,14,9.98,BR,1690726123
370,llanes,43.4198,-4.7549,70.81,76,42,7.67,ES,1690726124
371,saint-francois,46.4154,3.9054,71.67,46,0,10.36,FR,1690726124
372,kudahuvadhoo,2.6708,72.8944,83.43,72,79,7.38,MV,1690726124
373,petrovsk-zabaykal'skiy,51.273,108.843,71.78,69,56,3.27,RU,1690726124
374,al fuwayliq,26.4432,43.2534,108.7,6,0,6.17,SA,1690726125
375,pisco,-13.7,-76.2167,66.25,77,100,6.91,PE,1690726125
376,altamont,42.2068,-121.7372,54.79,85,0,0.0,US,1690726125
377,dunedin,-45.8742,170.5036,43.81,85,3,5.5,NZ,1690726126
378,kolobrzeg,54.1757,15.5834,78.15,74,55,8.7,PL,1690726126
379,shilka,51.85,116.0333,77.45,44,100,3.96,RU,1690726126
380,sinop,41.7711,34.8709,70.93,63,4,7.81,TR,1690726126
381,rabaul,-4.1967,152.1721,78.64,83,100,4.05,PG,1690726127
382,mazatlan,23.2167,-106.4167,86.02,87,5,3.0,MX,1690725606
383,zhumadian,32.9794,114.0294,80.06,90,84,7.29,CN,1690726128
384,sarupathar,26.1984,93.8094,81.46,92,5,1.77,IN,1690726128
385,antsiranana,-12.2787,49.2917,78.03,69,4,18.16,MG,1690726128
386,fernie,49.5,-115.0687,67.96,49,0,1.86,CA,1690726128
387,ulladulla,-35.35,150.4667,58.86,52,0,9.93,AU,1690726129
388,brookings,44.3114,-96.7984,68.45,73,20,6.91,US,1690726129
389,nepalgunj,28.05,81.6167,88.11,75,31,3.56,NP,1690726129
390,kiunga,-6.1219,141.2906,73.06,99,100,1.14,PG,1690726130
391,bandar abbas,27.1865,56.2808,96.78,59,5,9.22,IR,1690726130
392,narara,-33.4,151.35,62.74,82,2,6.42,AU,1690726131
393,leer,53.2316,7.461,69.94,80,82,16.67,DE,1690726131
394,ceerigaabo,10.6162,47.368,76.05,45,89,24.32,SO,1690726131
395,sanjwal,33.7608,72.4336,94.21,46,0,3.49,PK,1690726132
396,petauke,-14.2426,31.3253,85.77,16,5,2.17,ZM,1690726133
397,barcelona,41.3888,2.159,91.81,64,20,11.5,ES,1690726087
398,mochudi,-24.4167,26.15,62.06,15,0,12.93,BW,1690726134
399,villa gesell,-37.2639,-56.973,52.05,72,100,16.82,AR,1690726134
400,sylvan lake,52.3168,-114.0853,56.35,77,0,11.5,CA,1690725908
401,kharan,28.5833,65.4167,103.69,11,1,5.82,PK,1690726135
402,chonchi,-42.6128,-73.8092,51.12,86,92,5.08,CL,1690726135
403,bereket,39.2446,55.5154,102.34,20,13,4.9,TM,1690726136
404,kongolo,-5.3833,27.0,99.16,16,49,5.55,CD,1690726136
405,reggane,26.7158,0.1714,118.92,4,20,11.61,DZ,1690726136
406,igarka,67.4667,86.5833,73.31,67,21,3.49,RU,1690726137
407,veraval,20.9,70.3667,81.03,86,65,19.95,IN,1690726137
408,copiapo,-27.3667,-70.3333,53.29,30,0,1.79,CL,1690726137
409,carnot,4.9409,15.8665,84.07,68,55,3.04,CF,1690726138
410,daru,-9.0763,143.2092,76.87,85,72,17.18,PG,1690726138
411,maceio,-9.6658,-35.7353,83.64,65,75,11.5,BR,1690726138
412,hasaki,35.7333,140.8333,82.31,87,1,15.03,JP,1690726138
413,khanty-mansiysk,61.0042,69.0019,71.71,60,0,2.24,RU,1690726139
414,paredon,16.0333,-93.8667,82.69,74,87,4.9,MX,1690726139
415,derzhavinsk,51.1,66.3167,82.56,34,0,10.6,KZ,1690726139
416,kansk,56.2017,95.7175,67.28,74,76,6.29,RU,1690726140
417,hede,33.7681,120.2517,79.09,93,42,12.77,CN,1690726140
418,mananara,-16.1667,49.7667,72.91,76,75,7.29,MG,1690726140
419,thunder bay,48.4001,-89.3168,62.01,62,53,9.26,CA,1690726014
420,dazhong,33.1997,120.4578,79.79,89,68,14.05,CN,1690726141
421,zapala,-38.8992,-70.0544,53.08,56,74,7.02,AR,1690726141
422,port isabel,26.0734,-97.2086,87.84,79,20,4.61,US,1690726023
423,el calafate,-50.3408,-72.2768,30.96,79,9,5.28,AR,1690726142
424,uturoa,-16.7333,-151.4333,79.68,69,100,17.07,PF,1690726142
425,sechura,-5.5569,-80.8222,72.7,72,55,12.06,PE,1690726143
426,petropavlovsk-kamchatsky,53.0452,158.6483,54.19,100,75,4.47,RU,1690726143
427,cassilandia,-19.1133,-51.7342,79.68,43,0,9.17,BR,1690726143
428,orapa,-21.2833,25.3667,67.26,14,0,14.41,BW,1690726144
429,zaozersk,69.4005,32.4476,60.58,77,91,3.62,RU,1690726144
430,north battleford,52.7834,-108.2847,62.4,50,1,10.18,CA,1690726144
431,andirin,37.5776,36.3549,83.77,40,1,12.15,TR,1690726145
432,loiza,18.4313,-65.8802,90.37,69,75,14.97,PR,1690726145
433,cidade velha,14.9167,-23.6167,84.67,65,75,8.05,CV,1690726146
434,princeville,45.7668,-61.2985,67.32,87,75,5.75,CA,1690726146
435,ulsteinvik,62.3432,5.8487,61.7,89,100,10.0,NO,1690726146
436,yangquan,37.8575,113.5633,70.74,99,100,3.85,CN,1690726147
437,paraiso,9.8383,-83.8656,72.95,91,100,3.69,CR,1690726144
438,ciudad acuna,29.3232,-100.9522,84.49,64,0,10.36,MX,1690726147
439,barah,13.7,30.3667,88.93,47,100,15.03,SD,1690726083
440,atherton,53.5237,-2.4935,66.47,66,100,8.99,GB,1690726085
441,vadso,70.0744,29.7487,56.28,87,75,9.22,NO,1690726148
442,muisne,0.6,-80.0333,78.6,81,96,9.98,EC,1690726148
443,krasnoslobodsk,48.7072,44.5714,84.02,28,0,15.66,RU,1690726149
444,dalhart,36.0595,-102.5133,78.48,57,0,4.61,US,1690726149
445,peniche,39.3558,-9.3811,80.29,74,0,15.79,PT,1690726149
446,xining,36.6167,101.7667,63.84,72,66,2.59,CN,1690726150
447,bafoulabe,13.8065,-10.8321,86.81,59,98,6.98,ML,1690726150
448,clarence town,-32.5833,151.7833,62.94,76,42,6.15,AU,1690726151
449,arawa,-6.2132,155.5367,75.78,97,100,2.06,PG,1690726151
450,mejit,10.2753,170.8646,82.49,82,100,19.82,MH,1690726151
451,klaksvik,62.2266,-6.589,56.32,91,48,7.83,FO,1690726152
452,sao lourenco do sul,-31.3653,-51.9783,58.06,71,9,5.32,BR,1690726071
453,misratah,32.3754,15.0925,90.54,55,16,13.94,LY,1690726153
454,arenapolis,-14.4503,-56.8461,88.74,34,8,4.25,BR,1690726153
455,ylivieska,64.0833,24.55,69.31,55,17,6.17,FI,1690726153
456,dedza,-14.3779,34.3332,73.33,29,35,0.92,MW,1690726154
457,ancud,-41.8697,-73.8203,51.08,90,100,10.96,CL,1690726154
458,flin flon,54.7682,-101.865,66.38,60,0,4.76,CA,1690726154
459,longboat key,27.4125,-82.659,91.26,38,0,1.39,US,1690726155
460,san patricio,28.017,-97.5169,89.87,68,4,5.23,US,1690726155
461,esquipulas,14.5667,-89.35,75.61,95,99,5.57,GT,1690726155
462,oranjemund,-28.55,16.4333,55.49,60,0,13.0,NA,1690726156
463,mindelo,16.8901,-24.9804,83.75,65,75,16.11,CV,1690726156
464,port saint john's,-31.6229,29.5448,66.33,34,2,23.31,ZA,1690726156
465,alo,7.4178,6.7371,82.13,82,100,4.72,NG,1690726157
466,nsanje,-16.92,35.262,93.78,18,53,2.28,MW,1690726157
467,jiuquan,39.7432,98.5174,84.63,23,100,21.83,CN,1690726157
468,yelizovo,53.1873,158.3805,55.54,100,75,4.47,RU,1690726157
469,tangalle,6.024,80.7911,87.96,78,5,15.52,LK,1690726158
470,papao,-17.75,-149.55,76.66,76,38,21.21,PF,1690726158
471,kantunilkin,21.0917,-87.45,87.73,61,96,3.65,MX,1690726159
472,cabo san lucas,22.8909,-109.9124,88.52,70,0,9.44,MX,1690726159
473,prince rupert,54.3161,-130.3201,57.29,100,100,5.75,CA,1690725954
474,nemuro,43.3236,145.575,68.16,87,95,12.91,JP,1690726160
475,kerikeri,-35.2268,173.9474,44.87,94,9,3.13,NZ,1690726161
476,tamandare,-8.7597,-35.1047,81.3,65,13,9.28,BR,1690726161
477,carire,-3.9506,-40.4733,93.04,34,5,7.02,BR,1690726162
478,pama,11.2497,0.7075,90.64,49,100,4.12,BF,1690726162
479,regina,50.4501,-104.6178,66.04,51,98,8.99,CA,1690726147
480,bhakkar,31.6253,71.0657,100.06,35,0,9.86,PK,1690726163
481,kyren,51.6828,102.1408,70.07,63,100,3.49,RU,1690726163
482,melo,-32.3667,-54.1833,56.75,67,60,6.69,UY,1690726038
483,akureyri,65.6835,-18.0878,53.53,82,75,8.05,IS,1690726003
484,moussoro,13.6408,16.4901,103.12,24,55,13.15,TD,1690726164
485,dhuusamarreeb,5.535,46.3861,87.33,44,83,21.85,SO,1690725992
486,tateyama,34.9833,139.8667,80.73,84,33,16.08,JP,1690726165
487,minas de marcona,-15.2119,-75.1103,61.9,64,10,7.81,PE,1690726165
488,katra,32.9833,74.95,80.4,71,32,2.06,IN,1690726165
489,west bay,19.3667,-81.4167,89.67,75,40,11.5,KY,1690726166
490,khilok,51.3674,110.4676,71.69,69,94,2.21,RU,1690726166
491,san juan de miraflores,-12.1629,-76.9635,68.16,83,64,7.43,PE,1690726166
492,carbonear,47.7332,-53.2148,62.44,99,100,8.39,CA,1690726167
493,adra,36.7496,-3.0206,102.38,54,0,3.98,ES,1690726167
494,funafuti,-8.5243,179.1942,83.34,69,98,13.98,TV,1690726168
495,mount isa,-20.7333,139.5,58.77,63,54,5.75,AU,1690726168
496,jinxiang,27.4327,120.6062,78.37,90,100,4.27,CN,1690726168
497,fort bragg,35.139,-79.006,86.2,69,100,8.05,US,1690726169
498,si satchanalai,17.5169,99.7598,79.05,78,100,7.49,TH,1690726169
499,amos,48.5669,-78.1162,53.58,93,100,5.37,CA,1690726169
500,tsiombe,-25.3,45.4833,74.41,49,25,9.75,MG,1690726170
501,filey,54.21,-0.2892,66.78,66,91,8.99,GB,1690726170
502,alesund,62.4723,6.1549,64.9,90,40,8.05,NO,1690725929
503,gobabis,-22.45,18.9667,59.4,18,0,12.5,NA,1690726171
504,czersk,53.7959,17.9765,78.46,57,74,9.48,PL,1690726171
505,sola,-13.8833,167.55,75.56,70,17,19.86,VU,1690726172
506,ust-nera,64.5667,143.2,50.18,87,100,6.58,RU,1690726172
507,kendari,-3.945,122.4989,74.84,92,100,3.83,ID,1690726172
508,cajaruro,-5.7364,-78.4256,77.11,69,76,2.77,PE,1690726173
509,perth,-31.9333,115.8333,57.33,94,40,9.22,AU,1690726173
510,gwaram,11.2764,9.8858,96.53,34,40,5.44,NG,1690726173
511,angra do heroismo,38.65,-27.2167,78.12,84,85,7.0,PT,1690726174
512,rakvere,59.3464,26.3558,74.25,38,98,3.44,EE,1690726174
513,fort-shevchenko,44.5086,50.263,79.83,51,65,11.21,KZ,1690726174
514,tocache,-8.1842,-76.5125,73.87,87,73,1.1,PE,1690726175
515,qashyr,53.0675,76.1036,74.64,55,97,7.14,KZ,1690726175
516,oyama,36.3,139.8,87.58,70,0,6.44,JP,1690726175
517,wagar,16.1525,36.2032,99.72,29,25,8.21,SD,1690726176
518,farasan,16.7022,42.1183,88.84,73,10,20.89,SA,1690726176
519,al fujairah city,25.1164,56.3414,97.21,53,44,1.45,AE,1690726176
520,karkira,36.9292,6.5856,90.46,55,17,7.43,DZ,1690726177
521,grand falls-windsor,48.9332,-55.6649,58.5,93,100,4.0,CA,1690726177
522,manaure,11.7751,-72.4445,87.28,62,36,20.07,CO,1690726177
523,kirakira,-10.4544,161.9205,76.77,88,100,9.26,SB,1690726178
524,al hazm,16.1641,44.7769,102.88,12,99,14.41,YE,1690726178
525,rancho palos verdes,33.7445,-118.387,71.55,93,47,3.0,US,1690726178
526,qorovulbozor,39.5006,64.7936,98.31,10,0,17.74,UZ,1690726179
527,buulobarde,3.8538,45.5674,85.66,48,83,23.53,SO,1690726179
528,payyannur,12.1,75.2,78.42,84,15,7.49,IN,1690726179
529,tirebolu,41.0069,38.8139,73.29,75,96,1.1,TR,1690726180
530,chilca,-12.5211,-76.7372,65.64,81,66,5.75,PE,1690726180
531,taro,-8.3862,115.28,71.6,93,93,3.24,ID,1690726180
532,kenai,60.5544,-151.2583,55.49,94,100,0.0,US,1690726181
533,tamanrasset,22.785,5.5228,98.51,8,0,16.11,DZ,1690726181
534,al kharj,24.155,47.3346,113.43,7,7,0.58,SA,1690726181
535,al jawf,29.5,38.75,103.73,10,0,2.59,SA,1690726182
536,linden,6.0,-58.3,87.91,60,38,4.63,GY,1690726182
537,happy valley-goose bay,53.3168,-60.3315,55.71,82,100,8.05,CA,1690726182
538,upington,-28.4478,21.2561,53.04,33,4,11.86,ZA,1690726183
539,felipe carrillo puerto,19.5833,-88.05,85.41,72,98,3.29,MX,1690726183
540,apolinario saravia,-24.4328,-63.9954,71.53,38,0,16.08,AR,1690726183
541,selebi-phikwe,-21.979,27.8498,69.24,13,1,14.94,BW,1690726184
542,glace bay,46.1969,-59.957,63.99,89,100,5.01,CA,1690726186
543,sandnessjoen,66.0217,12.6316,66.72,67,0,6.91,NO,1690726186
544,lazaro cardenas,17.9583,-102.2,82.63,79,100,4.09,MX,1690726186
545,adam,22.3756,57.5233,96.21,36,9,22.39,OM,1690726187
546,anloga,5.7947,0.8973,79.11,81,100,9.64,GH,1690726187
547,sao joao da barra,-21.6403,-41.0511,69.89,71,100,5.1,BR,1690725896
548,nuku'alofa,-21.1333,-175.2,62.94,88,20,5.75,TO,1690726188
549,cannonvale,-20.2833,148.7,69.19,84,55,13.09,AU,1690726188
550,cocachacra,-17.0883,-71.7575,68.23,69,45,4.32,PE,1690726188
551,bodo,67.28,14.405,67.95,68,20,10.36,NO,1690726189
552,namsos,64.4662,11.4957,67.91,64,87,6.91,NO,1690725934
553,bintulu,3.1667,113.0333,82.47,81,100,4.25,MY,1690726189
554,wakkanai,45.4094,141.6739,74.08,94,23,13.0,JP,1690726190
555,bengkulu,-3.8004,102.2655,77.68,88,100,9.06,ID,1690726190
556,goz beida,13.95,20.55,101.82,23,100,9.64,TD,1690726190
557,douentza,14.9951,-2.9517,98.51,31,16,6.93,ML,1690726191
558,baskale,38.0453,44.0172,79.7,12,3,15.17,TR,1690726191
559,aguililla,18.7333,-102.7333,71.87,77,17,1.36,MX,1690726192
560,floro,61.5996,5.0328,60.76,82,75,5.75,NO,1690726192
561,jayapura,-2.5333,140.7,78.19,88,96,3.27,ID,1690726192
562,prado,-17.3411,-39.2208,72.93,87,100,12.64,BR,1690726193
563,kurchatov,51.6601,35.6521,77.41,47,73,8.52,RU,1690726193
564,san andres,12.5847,-81.7006,86.02,79,40,17.27,CO,1690726193
565,azhikkal,11.9,75.3667,78.55,83,16,7.7,IN,1690726098
